company_name,ID,rating,title,author,description
Carmax,1fla0qglhu1l4802,1,Fake work environment,Car Sales,"Socialist \xe2\x80\x9cbonus\xe2\x80\x9d pay structure. \xe2\x80\x9cCross functional\xe2\x80\x9d means more work and less pay. Associates have favorites and give others more work.  Carmax makes associates pay for the carmax gear like sweatshirts ($80-$150) and you are not allowed to wear any non-carmax clothing, which makes sense, but you have to work outside in the cold so you\xe2\x80\x99re forced to buy their clothing."
Carmax,1fl3n2cacu1l4801,2,I got along very well with most customers ,Business Office Associate,"Very busy place. Which I like but too much micromanagement.  Too many people calling out to you to do different things. Three business office leads, quite rude and crude. I didn't like the work environment "
Carmax,1fl3a87met4vo802,4,Great Company with a few Cons  ,Business Office Lead,"This company will take care of you pay wise if you have the correct experience and if you ask for the pay. They give $3-$5 raises a year compared to my old company that would do MAX $1 a year that\xe2\x80\x99s amazing. There are pros and cons to every job and of course the cons are. First is that the dealership is busy at ALL times. You also are graded on Accuracy and Surveys that each customer takes on your performance. The one that really really sucks is CarMax\xe2\x80\x99s time & attendance policy. They go based off a point system and when you receive 2pts you have a verbal warning and by 3pts a write up and by 6pts that\xe2\x80\x99s termination. You CANNOT be 1 MINUTE late or you will receive half a point(.5). If you call out and have no sick time, you receive a point. If you are running late 1 hr you receive 1 whole point. If you want to leave early for whatever reason you receive a point for leaving early. They do not have a grace period and are very serious about the policy. "
Carmax,1fl26imebn59v802,5,"Can be a great workplace, depending on which department you're in.",Service Advisor,"CarMax is honestly one of the best places I have worked for. In most of the departments they work with scheduling to be as flexible as they can, they tend to be happy and easy to work with, and the compensation can be great. However the service department side of the company pays a very low wage compared to other dealerships, as well as requires much longer hours than most other departments or dealerships."
Carmax,1fklvfek5hij7802,2,Good concept not so good working enviorment,Sales Manager,Good sales training but the management will constantly look over your shoulder.  Hardest part of the job is convincing customers that there is no negotiation on the price of the vehicle.
Carmax,1fkjm2ll7npu2802,1,Manager play favorite with associates.,Lead Business Office Associate,"Questionable management and promotion in the store level.  Managers play favor with associates.  If your manager like you, you can be anything or do anything and you will not get punished for."
Carmax,1fkiuce9nu3hf800,2,Cool coworkers and good pay,Auto Body Technician,Managers don\xe2\x80\x99t care about you unless you\xe2\x80\x99re one of their favorites. You can be the hardest worker but they\xe2\x80\x99ll move someone else up just cuz that\xe2\x80\x99s their favorite. Only thing good about this job is the pay kinda. Some detailers make the same amount of money as a body tech which is ridiculous. You can\xe2\x80\x99t trust anybody here and when you keep to yourself and keep your head down and work they\xe2\x80\x99ll write you up for having bad attitude. This place is only good for people wanting to learn how to do body work and people who are nearing retirement and don\xe2\x80\x99t want to do hard labor body work anymore and want a chill job before they retire.
Carmax,1fkbar73ou3lr802,3,Good pay and benefits ,Auto Repair Specialist ,"Don't receiver proper training, expected t just figure it out, can't count on management because most of the time they don't know. No room to move up or learn new things "
Carmax,1fk5gkrhho2bv801,3,Pay needs to be higher ,Sales Associate,"Good work environment but pay is definitely lacking, management is very helpful but as a sales consultant you believe it\xe2\x80\x99s because they know you\xe2\x80\x99re getting the bad end of the stick"
Carmax,1fk3umio2t52e802,5,Management and the team,Business Office Associate,Everyone there makes me feel welcomed even the manager. They work with you and make sure that if you have any questions they answer them. I love working for this company so far.
Carmax,1fk2vpd29u3l6802,5,Awesome Work Environment ,Off Lot Transporter,"Love this job . A great employer understands that you have other things to take care of outside of work. By having a flexible start and end time, you can more easily make time for appointments, family obligations and personal matters. While a flexible schedule isn't possible for every type of career, you may want to consider going into a career that gives you more freedom."
Carmax,1fk29d797t4de800,1,"Poor management,  poor leadership ",Double diamond sales consultant ,"Worst place ever to work, stressful, paycuts often, long hours, no offdays , dishonest people and everyday practice. Company hires anybody with a pulse."
Carmax,1fk072l07u53l802,3,Favoritism,Coordinator II Central Business Operations,"While working at CarMax, is fantastic... not every department is created equal. If you are looking for a role at CarMax, you should look every where EXCEPT in Central Business Operations. All the other departments are treated fairly and equally, however this department gets nothing in the way of funding, or incentives. Also, The management in  this department knows about the same as what you know about the job, and that is nothing! They also look for and seek out one person each that they want to prep, mold, and train to be promoted, while the employees who have been there the longest get passed over every single time. They do not look for the person who is most qualified either, the people they try to promote also have no understanding of the actual job functions. This department is a failure. But if you want a job where management pretends to care about you, says they are going to help you succeed and don't, then look no further because this department is for you."
Carmax,1fjuqkkcju53l802,2,CarMax wants to grow but at the cost of their employees,Business Office Associate,"CarMax was a fun place to work, but when they wanted to expand after the pandemic closures, they loaded way too much on the Business Office Associates. From checking in titles, tracking dmv checks, being the main POC ador the entire store, even doing home deliveries and not getting any benefit from them. Some home deliveries were 30+ miles from the store and deprived the Business Office of staffing. The call center (awful idea) made too many issues for the sales consultants physically at the store. The sales consultants at the store are NOT paid well enough for the work that they do. They had rubbish discounts on cars too. "
Carmax,1fjunia63u53k800,5,Great place to work,Vehicle Condition Assessor,Worked at Carmax for a year or two as a vehicle condition accessor overall it was a great job. Benefits were really good. All the managers were nice and easy going. 
Carmax,1fjqoqmtbt4bb800,1,Pay does not fit responsibility ,Early Collections Agent,False advertisement when posting job. Pay is less than what was stated and the hours are trash. Stated it would be wfh but wants you to come into the office whenever they change their minds. No work life balance unreal expectations and you have to do another departments work for no no additional compensation 
Carmax,1fjp1smq3o2h2801,3,Good for beginners,Sales Consultant for Internet and Floor Sales,"Management completely disengaged, pay is lowest in industry, training is adequate but not hands on- it\xe2\x80\x99s online for 6 weeks, overall the company is not the best "
Carmax,1fjjbr3lho2h2800,5,good place to work,Sales Consultant,good benefits and culture . compensation package changed but has okay pay . commission only no base rate unless work from home . culture varies from store to store. long interview process 
Carmax,1fjhng1tpu1t1800,5,Very laid back atmosphere but the pay it’s kinda low,Sales Associate,It was fine it just sucked when customers are constantly calling you and you have to come in on days off a lot to close deals and work a lot on the weekends.
Carmax,1fjhh6qoqu1am801,1,"The managers at CarMax has favorites and if you aren’t one of them, you will get treated like dirt.",Car Detailer,"Multiple associates have complained to the Lead Manager at CarMax about how unprofessional some managers are, but nothing is being done about it. Would not recommend working here. "
Carmax,1fjh272b8t4b9800,5,was a great company to work for,Mechanic Associate Level 3,honestly loved everything about the job. was stuck on second shift and was not able to cover my shift anymore so had to leave. would go back if able!!
Carmax,1fjgubvc0u1t1802,2,People in charge with no experience to the job ,Transporter/Driver,Not a bad place to work if you don\xe2\x80\x99t mind a boss telling you to \xe2\x80\x9cstay in your lane and do what you\xe2\x80\x99re told\xe2\x80\x9d kind of attitude. Other than that it can be a good place if the stress level wasn\xe2\x80\x99t so high. 
Carmax,1fjehlsv0u2hh802,2,Change in Management ,Inventory ,Since a change in store management many employees that have worked there for years have been let go. Some parts of managment lack major communication and if they do communicate it is very sarcastic
Carmax,1fjbja9g3t4l8800,3,Beware,Central Business Operations - Coordinator II,"Please read all.... CarMax as a company, is a great company. The benefits were good and the pay was good. The culture is great and I feel like they have decent PTO .  I would recommend working anywhere in CarMax EXCEPT Central Business Operations at the Home Office. The managers play major favorites, they don't even try to hide it. They do absolutely NOTHING to help when behind and just sit there in their meetings and do well nothing. They do nothing because they don't know anything about the actual work. They say they understand when you get behind, which is always because they just pile and pile and pile more and more work on you, but they don't understand. They just want to hit that bottom goal to keep them from being looked at as a department, which someone really needs to. But again, when favorites get into power by upper management they always look the other way. They give little training to get you ready for the job before throwing you into it.. They also do nothing to bridge the gap from the Home Office to the stores. Central Business Operations is a place where your drive, ambition, and your hopes go to die. Work anywhere else in CarMax, as like I said CarMax is a good company (for the most part anyways) except this department. "
Carmax,1fja9062qu23q802,1,"decent pay, disgusting management",Business Office Associate,"Most managers in the business office seem to be bad. Unhelpful, demanding, and will give you the boot first chance they get if you don't fit their demanding standards of perfection. Pay is decent, but stay part time. Manager can make or break the feel of the place. You're better off somewhere else for the compensation."
Carmax,1fj90rqk3u23q802,2,Watch your back,Senior Sales Consultant,Carmax has a great business model and you can make good money there if you're good in sales.  The managers however will not have your best interest in mind and if they don't like you you'll be treated unfairly.  Your co-workers may or may not be helpful or honest (it's commission sales after all) so be careful of getting customers taken from you.
Carmax,1fj7dkr7poc9d801,1,Toxic work environment,Customer Service Representative,"Can\xe2\x80\x99t hire people that want to work , management is so micromanaging no team work at all. Too many Managers not on the same page .Managers are coming from Target and recruiting their own . Do not promote within hire from outside which makes their long term employees feel unwanted and un motivated. People last a day and don\xe2\x80\x99t return . So much accountability for the amount of wage and this location is so high volume you can\xe2\x80\x99t function with emphasis on customer service because it\xe2\x80\x99s so busy from the moment you open to sometimes 11pm  or later. No life ! Mandatory overtime because always have call outs and short handed to begin with . No time to train new hires which means more work for the loyal long term employees. Management un approachable and unhelpful. Always looking to find your faults . Too worried about themselves and not their dept cuz the pressure is so high all the time . Worst company to work for , stay away. Back stabbing coworkers beware! Rated on every transaction and accountable with observations regardless of your defense. "
Carmax,1fj56es5ou2hh802,4,Management is great as well as pay,Sales Professional,"Great place to work, co workers are amazing as well as management. Judgement free zone and they hold you to a high standard. Which as an employee makes me feel like I matter in the company"
Carmax,1fj3mlbact3ok800,5,Great workplace with lots of advancement opportunities ,Lead Business Office Associate,"Worked there for 4 years. Great place to work. I was a lead business office associate and loved it. My favorite part was my co-workers. Carmax has a way of hiring very like minded people, so you\xe2\x80\x99ll love your coworkers "
Carmax,1fj17t9kbu1lk801,4,High energy fun place to work,Sales Associate,"Fun place to work, but to many sales people. Great training and advancement. A great customer base and honest auto sales. My time there was fun but you have to work hard."
Carmax,1fj15k7m2nq2f800,4,Pretty good easy job,Buyer's Assistant,"Carmax was definitely the best dealership I\xe2\x80\x99ve worked at, they worked with my schedule and it was a nice environment. They treat everyone the same regardless of your title "
Carmax,1fivh0fl4u24k802,1,favoritism ,CDAD,worked there for about 8 months and it got worse and worse the managers pick their favorites and have them do less work. The work environment is very much 20% of the people do 80% of the work. They don\xe2\x80\x99t listen if you need time off or need to be able to have a flexible schedule they would rather you just go part time then them working with you. 
Carmax,1fiu1i2ciu26k801,3,Pay is low for as much work as you do ,Inventory Associate,"Decent place to work, benefits are good, one problem is they don\xe2\x80\x99t promote within but hire outside that no nothing about the company or cars, lots of mandatory overtime but pays bonus in points to company store "
Carmax,1fitqktvmhir4802,4,Ethical company with commendable business practices ,Customer Experience Consultant,"CarMax has grown to enormous size and and success because of the reputation they have earned. It is very refreshing to work for a company that strives to always do the right thing and to always be honest. Customers see that and it is reflected in their loyalty to CarMax. The pay is fair for the work although the bonus structure is less than desirable. But, the hourly rate is decent and bonus checks are frequent - they are just confusing to calculate and difficult to keep track of accuracy. There are lots of benefits offered but the quantity does not equal the quality. 401k match is awesome while health insurance premiums are a little pricey, and paid time off is severely lacking. The way you earn sick time is  not practical- less than hour a week, so you can only get sick for one day and only after two full months before you would start accruing points per the attendance policy. Vacation time is sub-par too. You don\xe2\x80\x99t start accruing any till after 90 days and you will only earn 10 days a year. The ability to work completely remote is awesome and all equipment is provided. Training is okay but it could be better. It is not easy to get support after you are out of your training class and it doesn\xe2\x80\x99t feel like your manager is really \xe2\x80\x9cthere\xe2\x80\x9d to help out. Overall I feel like I work for a great company and have tons of growth opportunities and plan to be there a long time. "
Carmax,1fissrp1thieb802,1,Horrible place to work,Sales Manager,The face of this company is a $9 an hour call center employee who is overwhelmed and poorly trained and it just gets worse from there. Everything here is broken and no one with the desire to fix it has the ability. This company has given up.
Carmax,1fin4thj1u48j802,1,Good for a starting sales job,Sales Consultant,The company says they are focused on associates and pay fairly but most associates are overworked and the pay is low compared to other commissioned jobs. 
Carmax,1fimhpggbt4qn801,5,Good,Cashier/Customer Service,Its fun and the managers are nice and its a good environment the employees are very nice as well as the customers that have fun with us cause they want to buy a car 
Carmax,1fikbss3qt4qn802,2,It will consume your life ,Sales Associate,You like working solely off commission meaning you could earn unlimited money or not make a dime . Yiu want to work overtime everyday and not get paid extra.  Well carmax is for you here at carmax they don't care how many hours you work cause the pay is commission only . Some days you work 9 hrs other 10+   and don't think your schedule will be nice yiu get a weekend every 6 weeks and be lucky if your days off are back to back . They work you like a dog and befor you know it you've worked 50 hrs in a week ..  
Carmax,1fihdngf8sa5p802,5,Secure place to work with advancement opportunities,Customer Service Representative,"Overall,  Carmax is a good place to work. They offer flexible schedules and do things to show they care about their employees. During Covid, the CEO took a large pay cut just to keep us employed. I have a lot of respect for the company. The only thing I dislike is I feel like you have to know the right people in order to move into certain roles. "
Carmax,1figdgbthsa7c801,1,Your life will change. And it’s not what you think.,Operations ,"If you are an energetic, positive person who enjoys being around people, stay away from Carmax. Their culture and poor management will kill your personality and turn you into a robot. You can work for Carmax for years and be replaced, just like that. Again, stay away."
Carmax,1fifskq6io2ac802,3,Okay Work,Inventory Associate,"I worked for this company a year and a half. I enjoyed most of my time, but ultimately left due to no real opportunity for advancement. They have a detailed management training plan to get you there, but you are at the mercy of current management to actually sign you off through the process. "
Carmax,1fifl0jart3pq802,2,They preach “family” but the company takes every chance they get to take money from their sales people ,Sales Consultant,The way the company has set up their commission structure with the call center is very unfortunate for its real sales people. There are some deals you can make as low as $40 selling a car.. all this company cares about is pushing volume and nothing about actual customers. The only chance to make money is to get in presidents club and even then it\xe2\x80\x99s no more that a $60-65k a year job for most. 
Carmax,1fibkm007n52s802,2,Don't waste your time ,Sales Consultant,"You do meet great people while working here & people with big hearts. However they have no regard for your personal life as far as scheduling , if you need time off they'll give it to you but you literally work all day everyday. You do not receive the same treatment as a senior associate and it's not hidden. Occasionally certain managers will throw you to the wolves with certain customer issues and avoid intervening as much as possible. They hassle you about things they won't hassle the next associate with. They also tend to call you constantly during your break. As a new associate you are put thru an evaluation period that determines whether or not you remain apart of the company and they do not thoroughly explain that period and how that system works which pushes you to be discouraged because you know at the end of the day your job is not guaranteed if you don't meet a certain number of points and the points are not fairly added in all reality. Once again you do meet some unforgettable fun & loving individuals but overall it isn't that great of an experience. "
Carmax,1fi8t7kk4u1ns800,4,Nice management,Customer Experience Consultant,"Management is great but there is no real work-life balance. The benefits are pretty good and they will typically work with your schedule. Unfortunately, the expected numbers they want you to reach daily is extremely hard to achieve which then makes the pay not so great."
Carmax,1fi78k8sqsa0n800,5,Was A great atmosphere to work in,Vehicle Condition Assessor,Working at CarMax was great. The managers and coworkers actually care about their employees and the experience made the job a lot better to be at. I highly recommend working here. The pay was also okay and good and they include benefits for full time employees. 
Carmax,1fi50qi4tn52s801,4,Great people,Inventory Associate,"We have a great inventory staff and the pay is fair, sometimes nights can be stressful but that is when people get off work. Overall it is not a bad job to have"
Carmax,1fhqkupuvt3rt802,5,Great company ,SERVICE DRIVE OPERATIONS MANAGER,Loved working here They have a great atmosphere and there is plenty of room to advance. If you\xe2\x80\x99re looking for a fun job that has good pay this is the one for you
Carmax,1fhp2vm66u4ba800,1,Worst job ever,Business Office Associate,"I stayed far too long at this job due to job security & trying to find something way better, but I was ECSTATIC finally getting to leave this past Feb. 2021. Don\xe2\x80\x99t know why they announce that they offer work-life balance when it doesn\xe2\x80\x99t exist. Pay was extremely low for such a heavy workload during my time there from 2018-2021, and recently heard they raised it to what we should have gotten all along these last few years, but even then still not enough at all for the workload. Hours were terrible, management was even worse (lots of favoritism) and coworkers act as friends who just end up talking bad about you for every little thing. Such a toxic environment, and it affected my mental health so negatively & I am so grateful and fortunate to have left. Wish it would have had a different outcome, but the Naperville location specifically ruined my views on ever working for the company ever again. Among many other things that happened at my time there, I wouldn\xe2\x80\x99t even recommend working here to someone desperate for a job. Such a greedy and unprofessional company. "
Carmax,1fhoa42unu1hk802,1,Horrible Company to work for...,Inventory Associate,"If you take pride in yourself and love your sanity, don't work here they will never make you feel appreciated and they'll work you to the bone. Also if you're reporting another associate that's a favorite... forget about keeping your job you'll be fired almost instantly. Management is also a joke when it comes to favorites. But hey if you're up for a challenge maybe carmax is the place for you."
Carmax,1fhg7fhb8t66d802,2,"Working with other sales consultants, getting advise/tips on how to sell vehicles and maxcare warranty ",Sales Consultant,"Wouldn\xe2\x80\x99t recommend. Pay is 9$ an hour for base rate and that what you will get paid from rather than your sales money if you\xe2\x80\x99re not selling enough vehicles /max care warranty. Management tries to get you to sell at least 7-8 cars (with the warranty) per week regardless if it\xe2\x80\x99s a not a good month or season where people normally shop for cars.(sale numbers tend to drop a lot more around that time) Make about 150$ per vehicle sale (with max care warranty an extra 100$), appraisal\xe2\x80\x99s are 50$. Could be much better"
Carmax,1fhegn24eo2id801,5,Great company to work with!,Sales Associate,Great people. Great company. Good compensation if you work hard. Health insurance is expensive for family plan otherwise everything is good. Prepare for weekly huddles to improve your sales skills. Open door policy.
Carmax,1fh9q2f49s9uh802,5,Sales,Sales Consultant,Good place to work. Good pay but is straight commission. Like all sales job you get what you put in it. Must work weekends and Holidays but thats car sales for you. I would definitely recommend Carmax as a place to work if your interested in Cars and Sales.
Carmax,1fh6qpnknu2l5802,5,Great jobs,SALES CONSULTANT,"Great jobs, great benefits, was there for three years. Left due to school otherwise i would still be there. You also have the ability to make more money "
Carmax,1fh5m03gat499802,3,Good benefits but pay could be better ,Customer Experience Specialist,Carmax is a good company. They offer numerous Benefits and management is very helpful. Some cons are having to use your on phones to make calls. They should offer some type of phone bill discount.
Carmax,1fh5jih8ru2l5800,5,Great place to get into detailing or for car lovers,Reconditioning Associate II,"If you want to get into detailing and cleaning cars, then this is the company for you. This is one of the best company I've worked at. My manager at Maplewood was always super nice. Currently, I am working at the Brooklyn Park store and the pay is very good for what we do."
Carmax,1fh1j7aceo2id802,5,Fun people but difficult to develop if you are in the wrong department,Inventory Associate,"Some of the people at CarMax make it easy to come in every day. If you are trying to get into a management or technician position, there is a lot of favoritism and the best people are not always promoted. Good as a transition job until you find your career."
Carmax,1fgnr2ns0o1e9802,4,Amazing people but pay was low,Business Office Associate,"I loved working at Carmax. The people are amazing and the environment was always fun. However, in the business office management allowed the people who worked hard to manage all the work while the lazy ones did nothing. They also gave promotions to lazy workers who did not know what they were doing. "
Carmax,1fgmnlg3un59l802,4,Autonomy to do your job,Sr. Sales Consultant,"Pay was excellent until commission was cut in half, but the company offers decent benefits, flexible scheduling, fun atmosphere, overall good co. Going through many changes for continued growth. If you like a fast paced environment, it's great. Company uniform requirements which can be beneficial..."
Carmax,1fgm8djfbs9sg800,4,Fast Paced Work Environment,Lead Business Office Associate,Fast paced and zero room for error. Working with customers from all over the map buying their first car is fun and exciting. Work/life balance is difficult to maintain as staffing is not congruent with workload at times. High turn over due to business being so busy that training is difficult. Fun team to work with makes long days easier. Miss out on a lot of family time though. 
Carmax,1fgkgkffrn59l800,3,Favoritism and Motivate you with lies,Inventory Associate,"Managers have leads and leads are associates with a bit more privilege but really try to take the managers role by telling others what to do and doing none of the work but still get commended for the great amount of work they do. You work in any weather, unless your a manager or lead. You get car max points instead of money bonuses. They make you work 10 hour shifts 5 days a week and consider it \xe2\x80\x9cmandatory overtime\xe2\x80\x9d and every department is sort of their own team. Sales dept is very demanding for their cars to be cleaned and moved. "
Carmax,1fgi7li4ou412800,1,Not a good place,Customer Service Specialist III,"Company boast they have you back...they absolutely do not have your back, infact management will toss a person under the bus quicker than anything.  If you enjoy gas lighting, this would be the place.  "
Carmax,1fg9v4fb6pi92802,4,If you hustle you have the potential to make a lot of money ,Automotive Sales Consultant,It\xe2\x80\x99s a great company with great benefits but the base pay for sales is only $2 more than minimum. Expect to be working constantly with no breaks or lunches (no time to slack off) to ensure your commissions. The top sales Consultants make well over 100k but unfortunately they basically live there and even go in on their days off. They cut the commission pay and can make as little as $40 for a deal. But coworkers become family and all are willing to help
Carmax,1fg886pe13kji000,3,"meh job, good short term but horrible for long term plans",Reconditioning Associate II,"I enjoyed the people i worked with, but your managers are nothing but puppets for the higher ups who are constantly walked on, and simultaneously do not prioritize their employees\xe2\x80\x99 well-being unless it affects them as well. Moving up or switching positions is almost impossible. You pretty much get stuck until people start quitting, but they will source new employees to fill those positions privately before officially opening the position for applications so no one can move up. decent money and not bad for a short term job but do not get stuck there forever, it will suck the life out of you. "
Carmax,1fg5dbo49hie4801,5,Unique place to work.,ASE Master Certified Automotive Technician,"Great company to work for, every associate is made to feel like they are part of the team and are put on a great training plan to help you grow. Lots of opportunities for growth weather you are a technician, detailer, in sales. "
Carmax,1fg4eu38pu428801,3,Could be better ,Sales Associate,The people are cool but the pay is the lowest I\xe2\x80\x99ve seen across dealerships. Set commission is super low and you have to basically be full time to see any money
Carmax,1fg2ksb6hsa1l802,3,Co workers ,Carmax,It was great working here. Only thing I didn\xe2\x80\x99t like was that there was some favoritism within our department. Which is seem a lot here. Other then that I my team was great
Carmax,1fg0mulrcs7mv800,4,Good company,Business Office Associate,"It was a good company with great benefits. 1 hour lunches with an optional 15 min break. Constant pay raises, free food sometimes, and safe work enviornment."
Carmax,1fg0c7rngo292802,5,I love CarMax's vision and drive to better themselves.,Sales Associate,I worked for CarMax for 5yrs and enjoyed the culture and people. Advancement is hard without relocating but still possible. CarMax is always trying to find a better way to serve its customers and I really appreciated that.
Carmax,1ffu2flh3hie4802,2,A living nightmare ,Customer Service Representative,Little to no support from most of the managers most of the time you get nonanswers when you ask for help. Training is so crammed that you have to revisit training modules and get made to feel less confident if staff finds out. They write observations nonstop and beat you down and very rarely acknowledge accomplishments and when they do it's some generic verbiage that feels forced. The culture is not how it's presented by the company at my location. Some days you won't even get a break and the overtime very rarely is worth it.. The turn over rate is extremely high because of these reasons.
Carmax,1ffrcppuco29h800,2,Pros and cons,Car Hauler,It\xe2\x80\x99s a great place to work if you are lazy. Lazy people get promoted and hard working people just get more and more demanded from them. There\xe2\x80\x99s a lot of drama and a lot of departments don\xe2\x80\x99t follow the CarMax standards and no one says anything. 
Carmax,1ffjtlsino292802,5,Great workplace,Business Office Associate,"Carmax is a good place to work, especially if you\xe2\x80\x99re looking for a 1st job. Company cares for their employees and often promote from within as long as you do the work for it. "
Carmax,1ffimt2q7o292802,1,Expect to be micromanaged,Reconditioning Associate IV,"Either one of two shifts, super early shift or super late shift - production doesn't have a choice other than those two. Training is somewhat good, however you're expected to pick up on training right away and witnessed more than a couple times people get thrown under the bus. Management starts off acting like they have your best interest at heart, before the corrective actions and discipline demoralizes you. They don't let off if you make a mistake. The hardest part of this job was finding cars on a 500+ car lot, and with no support from management you're on your own to make it happen. Witnessed awful covid procedures that did not protect customers in any way. Managers expecting the best production numbers every week when variables throw everything into disarray. Customer cars with awful quality standards that shouldn't be on the road, much less on the front lot."
Carmax,1ffimlt9do29h802,5,Great fun environment ,Reconditioning Associate iv,I loved working for this place they are a great company pays very very well takes care of their employees and puts a lot of effort into training and building up the employees 
Carmax,1ffie12jbhie4800,2,Use to be a great place to work,Parts Associate,I worked for them for 7 years the last 2 this company has gone down hill big time. The big problem is they get new managers every 1 to 2 years which they have no idea what they are doing. It makes a difference in a work place when you get managers that know how to manage. Carmax seems to not care anymore about there workers just like many corporations..
Carmax,1ffdmnn99t4pl802,3,Management is losing it,Cross Functional Store Manager,Work hard\xe2\x80\xa6 average pay. Decent management\xe2\x80\xa6 depends on store\xe2\x80\xa6 slowly getting worse\xe2\x80\xa6 indeed wanted more characters but this is a great company. Slowly getting after for promotions and less about the people
Carmax,1ffas4vb2t4ep800,5,"Challenging work, Great Environment",Sr. Business Systems Analyst,Excellent place to grow. Great work / life balance. Fast paced work environment with great team fun mixed in. This is filler to meet the minimum word count for the review. 
Carmax,1ff822ftlt4ep802,5,A good company with a fantastic company life.,Production Technician,"Although my employment was brief, I enjoyed much of it. While the company expects much of its employees, what the company does for its employees is just as well. Many days thought the year they offer catering from many places along with events and celebrations on the holidays. They even offer compensation if you offer assistance to the company by cleaning up after disasters."
Carmax,1ff63que9u3a4802,2,Managers are full of drama and only promote people who they like most. ,Business Office Associate,"The managers are all about drama, they fire any one who has a mind of their own, and they only promote associates who they show favoritism to. Overall carmax is one of the worst companies to work for. "
Carmax,1ff6307jtu3a4800,1,Management was ran terribly and all work was overloaded on the lower ranks,Mechanical Associate,"Unless you already have automotive certifications I would stay away from the mechanical side of Carmax. All work is pushed heavily on the lower ranked individuals. No matter how hard you work or how much production you push out it\xe2\x80\x99s never enough for the company. We worked double overtime working 2AM to 3PM for 11 weeks straight on 3 separate occasions to increase production yet we were understaffed in positions and the company REFUSED to hire more employees in crucial positions to relief the work load on others. I might have just had a bad experience as I joined a month before COVID 19 started so i know it was stressful times for everyone including the company. Also, the inventory side of Carmax currently is ran by horrid management. I would never recommend any one apply for a position at the Huntsville AL Carmax on the inventory side of work from looking on the outside seeing how certain workers were treated. The inventory manager constantly ran around without a mask during the peak of COVID but would threaten to write up employees if they didn\xe2\x80\x99t have a mask on or if it was below their nose.  "
Carmax,1ff4qrda6t4ep802,4,Fun but gets repetive,Lead Inventory Associate,"Super fun, you really get to know the people that work there, I worked there for a good bit, they even work with your schedule, but eventually, you just get tired of doing the same thing over and over. The weather also gets to you after a while."
Carmax,1ff2vsmu9t4e2802,4,Overall Great Place to work,Assistant Manager,"There is always something new to learn, no days are the same, great co workers and managers.  We all want to do our best and help each other out.  There are multiple shift"
Carmax,1ff2anjd8u33u802,4,Can make decent money if you come in ready to bust a**. ,Detailer,Job is ok for what it is. The pay is decent. You have to kill yourself to make money since it is commission based. You can have a great day of making money one day then lose money the next day with trashed cars that take very long to detail.
Carmax,1ff1uvqomu33u802,4,Learned new things,Sales Consultant,Great place to work if you can put up with a bunch of younger generation mentality. Management has a tendency to micromanage in areas they shouldn\xe2\x80\x99t. Other than that you make it your own. 
Carmax,1ff0e0hvvu33u802,3,Decent money but managers only care about budget,Sales Associate,Managers always preach to ask them questions and partner with them in tough spots but any time you do that they seem bothered by it and basically make you handle the situation. 
Carmax,1feuhtpitu33u801,5,excellent sales job,Sales Consultant,excellent sales job with the opportunity to make endless amounts of salary with hard work and dedication; great training and management support to make sure you succeed in your position; great inventory and competitive financing options.
Carmax,1fesbtfhju33u801,4,Fun workplace,Inventory Associate,The entire team is welcoming and friendly. Every department gets along with one another and is extremely helpful. Good management and decent pay. Flexible hours provided and room for advancement when initiative is shown. 
Carmax,1feq6uf7uu3a4802,2,"Decent Pay, but don’t drink the Kool-aid",Customer Experience Assistant II,"Pay is on a sliding scale, it\xe2\x80\x99s hard to get started out at first. Once you get the hang of things you can make GREAT money. However, management nor anybody else has worked out the kinks of the system. Be prepared to be frustrated. If you\xe2\x80\x99re lucky enough to get a good manager, they will try their best to help but 75% of them have never sold a car before or worked for carmax more than a couple years. Typical office politics hidden behind a mission they don\xe2\x80\x99t live up to. "
Carmax,1fepmaqoit4ep801,4,Good Place of Employment ,Customer Service Representative,Working for CarMax Auto Finance in the beginning was enjoyable. The work is clear and the training wasn't difficult. You are given a lot of resources to be able to effectively do your job. I don't personally feel like the role suited me and how I like to help people. I felt like the quality of work I was provided was over looked due to a metric score not being at a certain percentage. I've never been the kind of person that would compare myself to a peer; but I started to do that here due to my work ethic being overlooked and saw that a lot of other people were just skating by not putting in the hard work like I was. The job can become discouraging when you know the quality of work you're bringing to the table. My manager and team lead were very supportive and encouraged me everyday. 
Carmax,1feomf5h4u33u801,2,The Inventory department is the easiest and most productive department ,Personal Info Inventory Lead/Service Consultant,"When I first began, it was a great place to work and the management staff at the time made sure all the benefits that the company offered, were seen and put to use. But after the company expanded, they begin to loose that family feel and perks began to disappear and they input more cut throat management and that made a huge shift in company and store level moral and it didn't feel secure to work there anymore. Plus attempting to advance as a person of color and a woman, was incredibly difficult."
Carmax,1fen1jm4nu33u801,1,alright but not the best,Parts Technician,"this job was alright, nothing I would go back to. Overall it wasn't a bad experience. Pay was not worth the work load.                                       "
